src_fi,dst_fi,src_port_fi,dst_port_fi,protocol_fi,src_fj,dst_fj,src_port_fj,dst_port_fj,protocol_fj,Ni,Nj,Tij,S_dep
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.231.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,43690,43690,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.135,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,49671,293,TCP,1,1,2,2.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,49679,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,49703,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,49671,60605,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.146.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,49927,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.184.199.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.197.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,49671,509,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.134,35847,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.136.199.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.119,49671,445,TCP,192.168.199.133,192.168.199.1,49673,139,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,9472,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.160.199.134,49671,445,TCP,1,1,2,2.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,1469,TCP,1,1,2,2.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,13501,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.37.0.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49667,445,TCP,1,1,3,3.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49834,43690,TCP,1,1,2,2.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.37.0,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,426,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,200.168.199.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49716,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.231.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,361,TCP,1,1,2,2.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,43690,43690,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.135,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,293,TCP,1,1,2,2.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49679,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49703,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,60605,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.146.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49927,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.184.199.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.197.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,49671,509,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.134,35847,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.136.199.134,49671,445,TCP,1,1,1,1.0
192.168.199.133,192.168.199.134,49671,429,TCP,192.168.199.133,192.168.199.1,49673,139,TCP,1,1,1,1.0
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49671,60605,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49667,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.146.134,49671,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49927,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.184.199.134,49671,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49671,293,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.197.134,49671,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49671,509,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,35847,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.136.199.134,49671,445,TCP,2,1,1,0.7071067811865475
192.168.199.133,37.0.199.134,49671,445,TCP,192.168.199.133,192.168.199.1,49673,139,TCP,2,1,1,0.7071067811865475
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49667,445,TCP,4,1,1,0.5
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.146.134,49671,445,TCP,4,1,2,1.0
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49927,445,TCP,4,1,3,1.5
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.184.199.134,49671,445,TCP,4,1,4,2.0
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49671,293,TCP,4,1,5,2.5
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.197.134,49671,445,TCP,4,1,6,3.0
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,49671,509,TCP,4,1,7,3.5
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.199.134,35847,445,TCP,4,1,8,4.0
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.136.199.134,49671,445,TCP,4,1,9,4.5
192.168.199.133,192.168.199.134,49671,445,TCP,192.168.199.133,192.168.199.1,49673,139,TCP,4,1,10,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,189,49671,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.37.0.133,445,49671,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,21964,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,438,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,444,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,435,49612,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,49720,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,317,49671,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.5,445,49671,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49563,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,24765,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,37.0.199.133,445,49671,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,64.168.199.133,445,49671,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.49.199.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.40.199.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.71,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,49159,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,53767,TCP,1,1,10,10.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,21181,49612,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,506,49671,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,128.168.199.133,445,49671,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.207.199.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.132,445,49671,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.110.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49491,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49494,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49448,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,77.168.199.135,445,49612,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49466,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,193.168.199.133,445,49671,TCP,1,1,7,7.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,118.168.199.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.83,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.76.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.108.199.135,445,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,49745,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,33213,49612,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,9472,49671,TCP,1,1,1,1.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,77.168.199.133,445,49671,TCP,1,1,7,7.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.122.199.135,445,49612,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.85.135,445,49612,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,49667,TCP,1,1,4,4.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,2493,49612,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.37.0,445,49671,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.170.199.133,445,49671,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,51719,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,25804,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,49679,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.170.170.170,43690,43690,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49465,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,79.168.199.133,445,49671,TCP,1,1,5,5.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,357,49612,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.163.199.135,445,49612,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,49735,TCP,1,1,2,2.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49628,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.102.199.135,445,49612,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,369,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.83.199.133,445,49671,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,107.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.195.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,26557,49612,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.181,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.57,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,64.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.136.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,426,43690,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,49304,1992,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,79.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.70,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,170.170.170.170,43690,43690,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,413,49671,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49515,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,30412,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,14028,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.112.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.72.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,306,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.129,445,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,29629,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.208.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,372,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,29388,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,61629,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.104.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,37.0.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.155.135,445,49612,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.111,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,28605,49612,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.192,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,13516,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,361,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,16829,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.181.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.201,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,447,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.40.199.133,445,49671,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.54,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.133,445,9472,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,367,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.108.133,445,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.71.133,445,49671,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,196.168.199.133,445,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.114,445,49671,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.170.170,43690,43690,TCP,1,1,6,6.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,200.168.199.133,445,49671,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49554,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,37324,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,13245,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.21,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49518,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,13260,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,89.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,21708,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.121.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.78.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,362,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,17868,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.100.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,24253,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.87,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.204.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.144.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.105.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.37.0.133,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.112.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49587,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.222.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,47293,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,19148,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.186.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49477,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.87.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49445,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.146.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,11468,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,59.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,26045,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.69.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,61388,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,152.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.118.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,17612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,120.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,205.168.199.135,445,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,481,49612,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,15052,TCP,1,1,3,3.0
192.168.199.134,192.168.199.132,445,49671,TCP,192.168.199.134,192.168.199.135,445,49657,TCP,1,1,3,3.0
